city,state,latitude,longitude,region,date_utc,time_utc,year,month,day,temp,weather_condition,humidity_percent,visibility_Feet,wind_speed_MPH,pressure_hPa
Baltimore,MD,39.2904, -76.609383,Northeast,1993-12-26,N/A,1993,12,26,24,,45,105600,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1993-12-27,N/A,1993,12,27,20,Snow,58,79200,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1993-12-28,N/A,1993,12,28,22,Fog-Snow,76,42240,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1993-12-29,N/A,1993,12,29,21,Fog-Snow,77,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1993-12-30,N/A,1993,12,30,22,Snow,49,95040,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1993-12-31,N/A,1993,12,31,22,,57,95040,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-01,N/A,1994,1,1,28,Rain,69,68640,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-02,N/A,1994,1,2,40,Fog,76,58080,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-03,N/A,1994,1,3,36,,68,79200,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-04,N/A,1994,1,4,32,Fog-Rain-Snow,89,42240,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-05,N/A,1994,1,5,31,Snow,58,95040,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-06,N/A,1994,1,6,28,,60,79200,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-07,N/A,1994,1,7,32,Fog-Rain,90,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-08,N/A,1994,1,8,28,Fog-Rain-Snow,70,73920,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-09,N/A,1994,1,9,20,,53,105600,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-10,N/A,1994,1,10,21,,62,105600,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-11,N/A,1994,1,11,31,,71,73920,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-12,N/A,1994,1,12,34,Fog-Rain,95,21120,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-13,N/A,1994,1,13,36,Fog,94,31680,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-14,N/A,1994,1,14,30,Fog-Rain-Snow,75,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-15,N/A,1994,1,15,12,,39,105600,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-16,N/A,1994,1,16,10,,39,105600,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-17,N/A,1994,1,17,24,Fog-Rain-Snow,76,47520,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-18,N/A,1994,1,18,18,Rain-Snow,62,100320,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-19,N/A,1994,1,19,-1,,52,105600,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-20,N/A,1994,1,20,9,Fog-Snow,70,47520,4,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-21,N/A,1994,1,21,10,,65,73920,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-22,N/A,1994,1,22,21,,68,63360,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-23,N/A,1994,1,23,29,,67,58080,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-24,N/A,1994,1,24,42,,76,73920,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-25,N/A,1994,1,25,37,Fog-Rain,90,47520,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-26,N/A,1994,1,26,28,Fog-Rain-Snow,92,26400,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-27,N/A,1994,1,27,22,Fog-Rain-Snow,87,36960,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-28,N/A,1994,1,28,36,Fog-Rain,99,10560,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-29,N/A,1994,1,29,40,Fog,72,79200,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-30,N/A,1994,1,30,34,Snow,59,68640,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-01-31,N/A,1994,1,31,32,,54,73920,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-01,N/A,1994,2,1,28,Snow,57,73920,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-02,N/A,1994,2,2,26,,53,89760,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-03,N/A,1994,2,3,31,,54,89760,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-04,N/A,1994,2,4,34,,60,89760,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-05,N/A,1994,2,5,34,Rain,69,63360,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-06,N/A,1994,2,6,38,,55,89760,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-07,N/A,1994,2,7,40,,59,63360,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-08,N/A,1994,2,8,29,Fog-Rain,76,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-09,N/A,1994,2,9,28,Fog-Rain,90,21120,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-10,N/A,1994,2,10,18,Rain,69,79200,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-11,N/A,1994,2,11,23,Fog-Rain-Snow,91,21120,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-12,N/A,1994,2,12,28,Fog-Snow,93,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-13,N/A,1994,2,13,34,Fog,86,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-14,N/A,1994,2,14,34,Snow,56,95040,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-15,N/A,1994,2,15,36,,63,73920,4,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-16,N/A,1994,2,16,40,,50,105600,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-17,N/A,1994,2,17,38,,60,100320,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-18,N/A,1994,2,18,40,,66,52800,4,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-19,N/A,1994,2,19,45,Fog,72,63360,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-20,N/A,1994,2,20,49,Fog,82,68640,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-21,N/A,1994,2,21,46,Fog-Rain,96,21120,3,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-22,N/A,1994,2,22,44,Fog,68,79200,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-23,N/A,1994,2,23,36,Fog-Rain-Snow,91,21120,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-24,N/A,1994,2,24,41,Fog-Rain-Snow,72,58080,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-25,N/A,1994,2,25,38,,51,105600,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-26,N/A,1994,2,26,32,,50,100320,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-27,N/A,1994,2,27,21,,38,105600,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-02-28,N/A,1994,2,28,26,,42,100320,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-01,N/A,1994,3,1,30,Fog-Snow,77,36960,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-02,N/A,1994,3,2,31,Fog-Rain-Snow,94,10560,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-03,N/A,1994,3,3,37,Fog-Rain-Snow,82,47520,21,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-04,N/A,1994,3,4,43,Rain,61,63360,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-05,N/A,1994,3,5,42,,60,79200,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-06,N/A,1994,3,6,38,,61,89760,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-07,N/A,1994,3,7,46,Rain,68,63360,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-08,N/A,1994,3,8,46,Fog-Rain,80,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-09,N/A,1994,3,9,36,Fog-Rain,75,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-10,N/A,1994,3,10,40,Fog-Rain,78,47520,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-11,N/A,1994,3,11,39,,49,105600,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-12,N/A,1994,3,12,36,,53,105600,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-13,N/A,1994,3,13,44,,59,100320,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-14,N/A,1994,3,14,46,,56,100320,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-15,N/A,1994,3,15,49,Rain,57,79200,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-16,N/A,1994,3,16,36,,45,105600,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-17,N/A,1994,3,17,32,,39,105600,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-18,N/A,1994,3,18,36,Fog-Rain-Snow,82,36960,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-19,N/A,1994,3,19,40,,49,105600,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-20,N/A,1994,3,20,44,,46,100320,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-21,N/A,1994,3,21,39,Fog-Rain,79,42240,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-22,N/A,1994,3,22,51,Fog,55,79200,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-23,N/A,1994,3,23,60,,38,105600,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-24,N/A,1994,3,24,66,Rain,45,73920,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-25,N/A,1994,3,25,52,Fog-Rain,61,63360,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-26,N/A,1994,3,26,40,,54,84480,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-27,N/A,1994,3,27,44,Fog-Rain,93,21120,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-28,N/A,1994,3,28,50,Fog-Rain,93,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-29,N/A,1994,3,29,44,Fog-Rain,79,52800,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-30,N/A,1994,3,30,46,,54,105600,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-03-31,N/A,1994,3,31,44,Fog-Rain,74,58080,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-01,N/A,1994,4,1,52,Fog-Rain,55,58080,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-02,N/A,1994,4,2,54,,50,84480,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-03,N/A,1994,4,3,62,Rain,53,95040,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-04,N/A,1994,4,4,52,Rain,60,95040,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-05,N/A,1994,4,5,52,Fog,70,63360,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-06,N/A,1994,4,6,60,Fog-Rain,85,52800,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-07,N/A,1994,4,7,54,Rain,63,79200,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-08,N/A,1994,4,8,45,,39,105600,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-09,N/A,1994,4,9,50,,61,105600,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-10,N/A,1994,4,10,60,Fog-Rain,82,68640,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-11,N/A,1994,4,11,54,Rain,61,84480,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-12,N/A,1994,4,12,52,Fog-Rain,86,47520,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-13,N/A,1994,4,13,62,Fog-Rain-Hail-Thunderstorm,96,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-14,N/A,1994,4,14,62,Fog,70,68640,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-15,N/A,1994,4,15,68,,51,100320,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-16,N/A,1994,4,16,63,Rain,60,84480,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-17,N/A,1994,4,17,57,Rain,42,105600,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-18,N/A,1994,4,18,58,,44,100320,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-19,N/A,1994,4,19,68,Rain,50,89760,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-20,N/A,1994,4,20,66,,39,100320,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-21,N/A,1994,4,21,58,,44,95040,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-22,N/A,1994,4,22,54,,38,105600,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-23,N/A,1994,4,23,53,,50,100320,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-24,N/A,1994,4,24,64,,55,105600,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-25,N/A,1994,4,25,71,,54,68640,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-26,N/A,1994,4,26,68,Fog-Rain-Thunderstorm,78,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-27,N/A,1994,4,27,78,Fog-Rain-Thunderstorm,89,36960,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-28,N/A,1994,4,28,69,,73,95040,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-29,N/A,1994,4,29,60,Fog-Rain-Thunderstorm,98,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-04-30,N/A,1994,4,30,69,Fog,85,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-01,N/A,1994,5,1,64,Rain,68,79200,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-02,N/A,1994,5,2,53,,46,105600,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-03,N/A,1994,5,3,52,,52,89760,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-04,N/A,1994,5,4,50,Fog-Rain,87,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-05,N/A,1994,5,5,60,Rain,67,68640,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-06,N/A,1994,5,6,60,Rain,61,68640,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-07,N/A,1994,5,7,51,Fog-Rain,86,47520,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-08,N/A,1994,5,8,56,Fog-Rain,79,63360,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-09,N/A,1994,5,9,60,,67,89760,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-10,N/A,1994,5,10,61,,58,79200,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-11,N/A,1994,5,11,59,,63,100320,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-12,N/A,1994,5,12,63,Fog-Rain,70,73920,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-13,N/A,1994,5,13,56,,51,105600,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-14,N/A,1994,5,14,56,,56,105600,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-15,N/A,1994,5,15,68,Fog-Rain-Thunderstorm,78,52800,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-16,N/A,1994,5,16,66,Fog-Rain,71,73920,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-17,N/A,1994,5,17,54,,70,100320,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-18,N/A,1994,5,18,55,Rain,73,100320,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-19,N/A,1994,5,19,56,Fog-Rain,82,52800,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-20,N/A,1994,5,20,50,Fog-Rain,91,36960,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-21,N/A,1994,5,21,58,Fog,67,68640,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-22,N/A,1994,5,22,66,,61,73920,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-23,N/A,1994,5,23,73,,61,73920,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-24,N/A,1994,5,24,74,Rain-Thunderstorm,49,95040,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-25,N/A,1994,5,25,74,Fog-Rain-Thunderstorm,82,26400,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-26,N/A,1994,5,26,70,Fog,85,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-27,N/A,1994,5,27,60,,52,105600,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-28,N/A,1994,5,28,59,,47,105600,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-29,N/A,1994,5,29,64,,60,95040,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-30,N/A,1994,5,30,70,,63,95040,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-05-31,N/A,1994,5,31,70,,70,105600,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-01,N/A,1994,6,1,77,,57,73920,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-02,N/A,1994,6,2,65,,41,105600,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-03,N/A,1994,6,3,64,,54,105600,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-04,N/A,1994,6,4,68,,62,95040,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-05,N/A,1994,6,5,72,,71,63360,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-06,N/A,1994,6,6,76,Rain,76,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-07,N/A,1994,6,7,82,Fog-Rain-Thunderstorm,69,36960,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-08,N/A,1994,6,8,74,Fog-Rain,74,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-09,N/A,1994,6,9,67,,53,105600,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-10,N/A,1994,6,10,68,,59,84480,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-11,N/A,1994,6,11,65,Fog-Rain,87,63360,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-12,N/A,1994,6,12,77,,83,58080,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-13,N/A,1994,6,13,78,Fog,81,31680,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-14,N/A,1994,6,14,84,Fog,76,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-15,N/A,1994,6,15,86,Fog-Rain-Thunderstorm,75,21120,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-16,N/A,1994,6,16,84,Fog-Rain-Thunderstorm,82,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-17,N/A,1994,6,17,80,Fog,85,21120,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-18,N/A,1994,6,18,82,Fog,80,21120,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-19,N/A,1994,6,19,86,Fog-Rain-Thunderstorm,80,36960,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-20,N/A,1994,6,20,82,,69,79200,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-21,N/A,1994,6,21,81,Fog-Rain-Thunderstorm,84,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-22,N/A,1994,6,22,80,,64,79200,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-23,N/A,1994,6,23,80,Fog-Rain-Thunderstorm,78,47520,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-24,N/A,1994,6,24,81,Fog-Rain-Thunderstorm,91,21120,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-25,N/A,1994,6,25,81,Fog,66,68640,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-26,N/A,1994,6,26,77,Rain-Thunderstorm,62,68640,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-27,N/A,1994,6,27,76,Rain,79,52800,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-28,N/A,1994,6,28,78,,69,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-29,N/A,1994,6,29,80,Fog-Rain-Thunderstorm,78,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-06-30,N/A,1994,6,30,75,Fog-Rain-Thunderstorm,87,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-01,N/A,1994,7,1,77,Fog,69,47520,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-02,N/A,1994,7,2,78,Fog-Thunderstorm,73,36960,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-03,N/A,1994,7,3,80,Fog-Rain-Thunderstorm,85,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-04,N/A,1994,7,4,79,Fog,83,31680,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-05,N/A,1994,7,5,80,Fog,79,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-06,N/A,1994,7,6,84,Rain-Thunderstorm,75,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-07,N/A,1994,7,7,82,,72,63360,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-08,N/A,1994,7,8,88,Fog,67,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-09,N/A,1994,7,9,86,Rain,68,47520,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-10,N/A,1994,7,10,80,,66,73920,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-11,N/A,1994,7,11,74,,56,95040,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-12,N/A,1994,7,12,76,,62,47520,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-13,N/A,1994,7,13,82,Fog,61,26400,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-14,N/A,1994,7,14,83,Fog-Rain-Thunderstorm,80,42240,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-15,N/A,1994,7,15,81,Fog-Rain,86,26400,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-16,N/A,1994,7,16,80,Fog,74,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-17,N/A,1994,7,17,80,Fog-Rain-Thunderstorm,81,31680,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-18,N/A,1994,7,18,80,Fog-Rain-Thunderstorm,85,26400,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-19,N/A,1994,7,19,80,Fog,80,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-20,N/A,1994,7,20,82,Fog,79,52800,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-21,N/A,1994,7,21,81,Rain-Thunderstorm,85,63360,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-22,N/A,1994,7,22,81,Fog-Rain-Thunderstorm,84,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-23,N/A,1994,7,23,78,Fog-Rain,86,31680,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-24,N/A,1994,7,24,80,Fog,77,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-25,N/A,1994,7,25,80,Fog-Rain-Thunderstorm,81,21120,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-26,N/A,1994,7,26,78,Fog-Rain-Thunderstorm,92,26400,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-27,N/A,1994,7,27,74,Fog-Rain-Thunderstorm,92,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-28,N/A,1994,7,28,72,Fog-Rain,88,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-29,N/A,1994,7,29,77,Fog-Rain,86,31680,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-30,N/A,1994,7,30,78,Fog,84,36960,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-07-31,N/A,1994,7,31,78,Fog-Rain,86,31680,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-01,N/A,1994,8,1,79,Fog,83,42240,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-02,N/A,1994,8,2,78,Fog-Rain,87,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-03,N/A,1994,8,3,80,Fog,81,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-04,N/A,1994,8,4,82,Fog-Rain-Thunderstorm,81,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-05,N/A,1994,8,5,71,Fog-Rain-Thunderstorm,93,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-06,N/A,1994,8,6,65,,69,105600,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-07,N/A,1994,8,7,66,,75,105600,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1994-08-08,N/A,1994,8,8,68,,75,100320,5,N/A
